bgen	id	chrom	start	end
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_25117322_29312515	chr9	25117322	29312515
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_29312519_33831074	chr9	29312519	33831074
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_33831074_38504188	chr9	33831074	38504188
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_38504227_43183127	chr9	38504227	43183127
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_43183135_66199591	chr9	43183135	66199591
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_66199591_71752478	chr9	66199591	71752478
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_71752478_76560565	chr9	71752478	76560565
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_76560571_80957939	chr9	76560571	80957939
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_80957939_85633842	chr9	80957939	85633842
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_85633842_89871487	chr9	85633842	89871487
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_89871547_94689463	chr9	89871547	94689463
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_94689506_99836382	chr9	94689506	99836382
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_99836562_104386681	chr9	99836562	104386681
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_104386684_108902749	chr9	104386684	108902749
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_108902749_113293453	chr9	108902749	113293453
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_113293453_118142284	chr9	113293453	118142284
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_118142292_123128312	chr9	118142292	123128312
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_123128369_127666374	chr9	123128369	127666374
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_127666377_131360512	chr9	127666377	131360512
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_131360512_134759642	chr9	131360512	134759642
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_134759642_137601235	chr9	134759642	137601235
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_137601235_138319357	chr9	137601235	138319357
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_12219_1281435	chrX	12219	1281435
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_1281435_3482418	chrX	1281435	3482418
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_3482452_8845709	chrX	3482452	8845709
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_8845766_15792146	chrX	8845766	15792146
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_15792171_22870006	chrX	15792171	22870006
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_22870050_29565972	chrX	22870050	29565972
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_29565979_35226982	chrX	29565979	35226982
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_35227162_42550007	chrX	35227162	42550007
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_42550236_49303613	chrX	42550236	49303613
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_49303667_56375274	chrX	49303667	56375274
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_56375407_65378889	chrX	56375407	65378889
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_65378897_71186063	chrX	65378897	71186063
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_71186069_77728060	chrX	71186069	77728060
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_77728217_83869665	chrX	77728217	83869665
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_83869665_89447008	chrX	83869665	89447008
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_89447008_95936423	chrX	89447008	95936423
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_95936487_102919361	chrX	95936487	102919361
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_102919361_110653838	chrX	102919361	110653838
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_110653838_117071336	chrX	110653838	117071336
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_117071336_123559807	chrX	117071336	123559807
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_123559807_130062694	chrX	123559807	130062694
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_130062807_137508226	chrX	130062807	137508226
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_137508538_143868369	chrX	137508538	143868369
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_143868369_150000911	chrX	143868369	150000911
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chrX.bgen	acaf_chrX_150000911_156030895	chrX	150000911	156030895
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_46873_17233826	chr10	46873	17233826
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_17233833_37829412	chr10	17233833	37829412
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_37829416_60075445	chr10	37829416	60075445
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_60075447_73654242	chr10	60075447	73654242
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_73654243_89738518	chr10	73654243	89738518
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_89738519_99712696	chr10	89738519	99712696
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_99712701_110596385	chr10	99712701	110596385
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_110596385_122982950	chr10	110596385	122982950
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr10_exome_only.bgen	exome_specific_chr10_122982950_133626808	chr10	122982950	133626808
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_167773_4601044	chr11	167773	4601044
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_4601046_9069432	chr11	4601046	9069432
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_9069434_22625095	chr11	9069434	22625095
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_22625096_45230976	chr11	22625096	45230976
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_45230977_58124583	chr11	45230977	58124583
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_58124583_62881282	chr11	58124583	62881282
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_62881284_66267093	chr11	62881284	66267093
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_66267095_72293438	chr11	66267095	72293438
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_72293440_82987698	chr11	72293440	82987698
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_82987700_102324859	chr11	82987700	102324859
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_102324864_115169729	chr11	102324864	115169729
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_115169732_123631222	chr11	115169732	123631222
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_123631222_134391770	chr11	123631222	134391770
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr11_exome_only.bgen	exome_specific_chr11_134391771_134412257	chr11	134391771	134412257
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_66757_7766090	chr12	66757	7766090
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_7766091_19200641	chr12	7766091	19200641
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_19200641_39949685	chr12	19200641	39949685
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_39949686_49791865	chr12	39949686	49791865
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_49791866_54285346	chr12	49791866	54285346
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_54285348_57716388	chr12	54285348	57716388
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_57716388_71138196	chr12	57716388	71138196
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_71138201_93405445	chr12	71138201	93405445
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_93405445_106973759	chr12	93405445	106973759
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_106973760_114670871	chr12	106973760	114670871
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_114670873_123202891	chr12	114670873	123202891
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_123202892_133213185	chr12	123202892	133213185
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr12_exome_only.bgen	exome_specific_chr12_133213187_133235892	chr12	133213187	133235892
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr13_exome_only.bgen	exome_specific_chr13_19173757_33055229	chr13	19173757	33055229
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr13_exome_only.bgen	exome_specific_chr13_33055232_49208228	chr13	33055232	49208228
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr13_exome_only.bgen	exome_specific_chr13_49208229_79359682	chr13	49208229	79359682
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr13_exome_only.bgen	exome_specific_chr13_79359682_110714122	chr13	79359682	110714122
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr13_exome_only.bgen	exome_specific_chr13_110714123_114327336	chr13	110714123	114327336
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr14_exome_only.bgen	exome_specific_chr14_18601105_24161277	chr14	18601105	24161277
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr14_exome_only.bgen	exome_specific_chr14_24161278_45247052	chr14	24161278	45247052
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr14_exome_only.bgen	exome_specific_chr14_45247052_60141516	chr14	45247052	60141516
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr14_exome_only.bgen	exome_specific_chr14_60141516_70673010	chr14	60141516	70673010
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr14_exome_only.bgen	exome_specific_chr14_70673012_77934597	chr14	70673012	77934597
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr14_exome_only.bgen	exome_specific_chr14_77934597_94047165	chr14	77934597	94047165
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr14_exome_only.bgen	exome_specific_chr14_94047165_103592139	chr14	94047165	103592139
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr14_exome_only.bgen	exome_specific_chr14_103592141_105530217	chr14	103592141	105530217
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_20531848_35371310	chr15	20531848	35371310
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_35371313_42745298	chr15	35371313	42745298
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_42745301_51465662	chr15	42745301	51465662
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_51465662_62844159	chr15	51465662	62844159
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_62844160_71779861	chr15	62844160	71779861
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_71779861_78533925	chr15	71779861	78533925
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_78533929_88913271	chr15	78533929	88913271
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_88913272_101654419	chr15	88913272	101654419
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr15_exome_only.bgen	exome_specific_chr15_101654421_101923128	chr15	101654421	101923128
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_46396_2173483	chr16	46396	2173483
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_2173486_4868889	chr16	2173486	4868889
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_4868890_18543760	chr16	4868890	18543760
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_18543774_28477268	chr16	18543774	28477268
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_28477270_31916494	chr16	28477270	31916494
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_31916495_57702034	chr16	31916495	57702034
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_57702036_69187155	chr16	57702036	69187155
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_69187157_75623287	chr16	69187157	75623287
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_75623287_85806172	chr16	75623287	85806172
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr16_exome_only.bgen	exome_specific_chr16_85806173_90077346	chr16	85806173	90077346
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_137554_4559005	chr17	137554	4559005
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_4559008_7854194	chr17	4559008	7854194
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_7854195_17138154	chr17	7854195	17138154
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_17138155_28957037	chr17	17138155	28957037
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_28957037_36607961	chr17	28957037	36607961
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_36607964_41520722	chr17	36607964	41520722
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_41520724_45109660	chr17	41520724	45109660
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_45109662_50756135	chr17	45109662	50756135
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_50756135_63425809	chr17	50756135	63425809
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_63425812_74582297	chr17	63425812	74582297
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_74582299_78526720	chr17	74582299	78526720
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_78526722_82586083	chr17	78526722	82586083
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr17_exome_only.bgen	exome_specific_chr17_82586085_83095136	chr17	82586085	83095136
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr18_exome_only.bgen	exome_specific_chr18_47209_22172183	chr18	47209	22172183
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr18_exome_only.bgen	exome_specific_chr18_22172184_45954486	chr18	22172184	45954486
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr18_exome_only.bgen	exome_specific_chr18_45954490_58535292	chr18	45954490	58535292
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr18_exome_only.bgen	exome_specific_chr18_58535298_79972755	chr18	58535298	79972755
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr18_exome_only.bgen	exome_specific_chr18_79972756_80247527	chr18	79972756	80247527
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_107103_2428363	chr19	107103	2428363
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_2428364_6211181	chr19	2428364	6211181
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_6211181_9757982	chr19	6211181	9757982
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_9757984_13144351	chr19	9757984	13144351
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_13144352_17306714	chr19	13144352	17306714
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_17306722_21378691	chr19	17306722	21378691
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_21378691_35642071	chr19	21378691	35642071
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_35642073_39248478	chr19	35642073	39248478
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_39248478_43506733	chr19	39248478	43506733
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_43506734_47019998	chr19	43506734	47019998
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_47019998_50154710	chr19	47019998	50154710
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_50154711_53456242	chr19	50154711	53456242
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_53456245_56524842	chr19	53456245	56524842
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr19_exome_only.bgen	exome_specific_chr19_56524844_58573590	chr19	56524844	58573590
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_65529_6294955	chr1	65529	6294955
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_6294958_13370877	chr1	6294958	13370877
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_13370883_21622461	chr1	13370883	21622461
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_21622462_27296408	chr1	21622462	27296408
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_27296409_34988588	chr1	27296409	34988588
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_34988589_42188933	chr1	34988589	42188933
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_42188936_50438565	chr1	42188936	50438565
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_50438567_64179449	chr1	50438567	64179449
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_64179450_84645127	chr1	64179450	84645127
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_84645132_100024016	chr1	84645132	100024016
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_100024016_112457180	chr1	100024016	112457180
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_112457180_145912225	chr1	112457180	145912225
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_145912228_152303251	chr1	145912228	152303251
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_152303252_156337471	chr1	152303252	156337471
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_156337473_161363043	chr1	156337473	161363043
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_161363044_173857274	chr1	161363044	173857274
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_173857284_183964253	chr1	173857284	183964253
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_183964258_202585845	chr1	183964258	202585845
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_202585846_209632770	chr1	202585846	209632770
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_209632771_224929674	chr1	209632771	224929674
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_224929675_233374003	chr1	224929675	233374003
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_233374004_248030138	chr1	233374004	248030138
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr1_exome_only.bgen	exome_specific_chr1_248030139_248919960	chr1	248030139	248919960
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr20_exome_only.bgen	exome_specific_chr20_87657_8716292	chr20	87657	8716292
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr20_exome_only.bgen	exome_specific_chr20_8716298_32310575	chr20	8716298	32310575
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr20_exome_only.bgen	exome_specific_chr20_32310578_40687228	chr20	32310578	40687228
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr20_exome_only.bgen	exome_specific_chr20_40687232_49983096	chr20	40687232	49983096
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr20_exome_only.bgen	exome_specific_chr20_49983097_62845457	chr20	49983097	62845457
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr20_exome_only.bgen	exome_specific_chr20_62845458_64276239	chr20	62845458	64276239
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr21_exome_only.bgen	exome_specific_chr21_10521538_37088794	chr21	10521538	37088794
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr21_exome_only.bgen	exome_specific_chr21_37088795_45984433	chr21	37088795	45984433
gs://workspace-bucket-wb-radiant-cabbage-3726/exome_only/chr21_exome_only.bgen	exome_specific_chr21_45984434_46665139	chr21	45984434	46665139
